filename;year;month;day;hour;minute;lng;lat;alt;camera;width;height;frames;fps;time;mean_brightness;class
M20251025_172651_MasLaRoca_W;2025.0;26.0;25.0;17.0;26.0;2.31;41.93;570.0;W;720.0;576.0;68.0;25.0;0.28;33.0;
M20251025_174129_MasLaRoca_W;2025.0;41.0;25.0;17.0;41.0;2.31;41.93;570.0;W;720.0;576.0;70.0;25.0;0.36;42.1764705882353;
M20251025_185130_MasLaRoca_W;2025.0;51.0;25.0;18.0;51.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;46.0;
M20251025_183553_MasLaRoca_W;2025.0;35.0;25.0;18.0;35.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;38.0;
M20251025_172804_MasLaRoca_W;2025.0;28.0;25.0;17.0;28.0;2.31;41.93;570.0;W;720.0;576.0;198.0;25.0;5.48;26.066666666666663;
M20251025_174157_MasLaRoca_W;2025.0;41.0;25.0;17.0;41.0;2.31;41.93;570.0;W;720.0;576.0;347.0;25.0;11.44;45.12643678160919;
M20251025_185621_MasLaRoca_W;2025.0;56.0;25.0;18.0;56.0;2.31;41.93;570.0;W;720.0;576.0;105.0;25.0;1.8;51.75;
M20251025_172815_MasLaRoca_W;2025.0;28.0;25.0;17.0;28.0;2.31;41.93;570.0;W;720.0;576.0;202.0;25.0;5.52;26.86842105263158;
M20251025_172826_MasLaRoca_W;2025.0;28.0;25.0;17.0;28.0;2.31;41.93;570.0;W;720.0;576.0;254.0;25.0;7.72;28.75;
M20251025_173603_MasLaRoca_W;2025.0;36.0;25.0;17.0;36.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;55.0;
M20251025_173630_MasLaRoca_W;2025.0;36.0;25.0;17.0;36.0;2.31;41.93;570.0;W;720.0;576.0;213.0;25.0;6.08;38.054545454545455;
M20251025_185750_MasLaRoca_W;2025.0;57.0;25.0;18.0;57.0;2.31;41.93;570.0;W;720.0;576.0;68.0;25.0;0.28;44.86363636363637;
M20251026_052401_MasLaRoca_W;2025.0;24.0;26.0;5.0;24.0;2.31;41.93;570.0;W;720.0;576.0;67.0;25.0;0.24;46.57142857142857;
M20251025_172858_MasLaRoca_W;2025.0;28.0;25.0;17.0;28.0;2.31;41.93;570.0;W;720.0;576.0;79.0;25.0;0.72;30.529411764705884;
M20251025_174300_MasLaRoca_W;2025.0;43.0;25.0;17.0;43.0;2.31;41.93;570.0;W;720.0;576.0;79.0;25.0;0.72;42.8;
M20251025_185858_MasLaRoca_W;2025.0;58.0;25.0;18.0;58.0;2.31;41.93;570.0;W;720.0;576.0;141.0;25.0;0.36;83.37777777777778;
M20251025_174940_MasLaRoca_W;2025.0;49.0;25.0;17.0;49.0;2.31;41.93;570.0;W;720.0;576.0;66.0;25.0;0.2;52.77777777777778;
M20251026_052453_MasLaRoca_W;2025.0;24.0;26.0;5.0;24.0;2.31;41.93;570.0;W;720.0;576.0;115.0;25.0;2.16;65.89795918367346;
M20251025_175739_MasLaRoca_W;2025.0;57.0;25.0;17.0;57.0;2.31;41.93;570.0;W;720.0;576.0;111.0;25.0;2.0;44.78947368421053;
M20251025_175004_MasLaRoca_W;2025.0;50.0;25.0;17.0;50.0;2.31;41.93;570.0;W;720.0;576.0;180.0;25.0;2.8;39.81818181818182;
M20251025_174343_MasLaRoca_W;2025.0;43.0;25.0;17.0;43.0;2.31;41.93;570.0;W;720.0;576.0;64.0;25.0;0.12;43.72727272727273;
M20251025_175951_MasLaRoca_W;2025.0;59.0;25.0;17.0;59.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;36.5;
M20251025_175015_MasLaRoca_W;2025.0;50.0;25.0;17.0;50.0;2.31;41.93;570.0;W;720.0;576.0;65.0;25.0;0.16;40.8;
M20251025_180045_MasLaRoca_W;2025.0;0.0;25.0;18.0;0.0;2.31;41.93;570.0;W;720.0;576.0;148.0;25.0;3.48;42.29032258064516;
M20251025_183841_MasLaRoca_W;2025.0;38.0;25.0;18.0;38.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;37.25;
M20251025_190237_MasLaRoca_W;2025.0;2.0;25.0;19.0;2.0;2.31;41.93;570.0;W;720.0;576.0;66.0;25.0;0.24;71.72;
M20251025_180054_MasLaRoca_W;2025.0;0.0;25.0;18.0;0.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;37.0;
M20251026_060428_MasLaRoca_W;2025.0;4.0;26.0;6.0;4.0;2.31;41.93;570.0;W;720.0;576.0;74.0;25.0;0.52;25.5;
M20251025_190556_MasLaRoca_W;2025.0;5.0;25.0;19.0;5.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;57.0;
M20251025_181852_MasLaRoca_W;2025.0;18.0;25.0;18.0;18.0;2.31;41.93;570.0;W;720.0;576.0;83.0;25.0;0.88;31.5;
M20251025_174510_MasLaRoca_W;2025.0;45.0;25.0;17.0;45.0;2.31;41.93;570.0;W;720.0;576.0;66.0;25.0;0.2;44.85714285714285;
M20251025_173017_MasLaRoca_W;2025.0;30.0;25.0;17.0;30.0;2.31;41.93;570.0;W;720.0;576.0;270.0;25.0;8.36;32.09;
M20251025_175153_MasLaRoca_W;2025.0;51.0;25.0;17.0;51.0;2.31;41.93;570.0;W;720.0;576.0;183.0;25.0;4.88;44.19444444444444;
M20251025_180905_MasLaRoca_W;2025.0;9.0;25.0;18.0;9.0;2.31;41.93;570.0;W;720.0;576.0;594.0;25.0;20.88;41.10769230769231;
M20251025_174527_MasLaRoca_W;2025.0;45.0;25.0;17.0;45.0;2.31;41.93;570.0;W;720.0;576.0;156.0;25.0;3.8;43.53333333333333;
M20251025_182033_MasLaRoca_W;2025.0;20.0;25.0;18.0;20.0;2.31;41.93;570.0;W;720.0;576.0;78.0;25.0;0.68;37.2;
M20251025_182259_MasLaRoca_W;2025.0;22.0;25.0;18.0;22.0;2.31;41.93;570.0;W;720.0;576.0;212.0;25.0;6.08;38.588235294117645;
M20251025_174536_MasLaRoca_W;2025.0;45.0;25.0;17.0;45.0;2.31;41.93;570.0;W;720.0;576.0;135.0;25.0;2.96;43.81818181818182;
M20251025_193430_MasLaRoca_W;2025.0;34.0;25.0;19.0;34.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.12;63.57692307692308;
M20251025_193823_MasLaRoca_W;2025.0;38.0;25.0;19.0;38.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;37.0;
M20251025_195825_MasLaRoca_W;2025.0;58.0;25.0;19.0;58.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.08;75.85714285714286;
M20251025_225413_MasLaRoca_W;2025.0;54.0;25.0;22.0;54.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;104.0;
M20251025_182557_MasLaRoca_W;2025.0;25.0;25.0;18.0;25.0;2.31;41.93;570.0;W;720.0;576.0;92.0;25.0;1.24;35.666666666666664;
M20251025_184618_MasLaRoca_W;2025.0;46.0;25.0;18.0;46.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;54.2;
M20251025_172503_MasLaRoca_W;2025.0;25.0;25.0;17.0;25.0;2.31;41.93;570.0;W;720.0;576.0;167.0;25.0;1.28;24.63636363636364;
M20251025_184843_MasLaRoca_W;2025.0;48.0;25.0;18.0;48.0;2.31;41.93;570.0;W;720.0;576.0;124.0;25.0;2.52;40.083333333333336;
M20251026_050859_MasLaRoca_W;2025.0;8.0;26.0;5.0;8.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;50.25;
M20251025_183601_MasLaRoca_W;2025.0;36.0;25.0;18.0;36.0;2.31;41.93;570.0;W;720.0;576.0;65.0;25.0;0.16;33.75;
M20251026_051730_MasLaRoca_W;2025.0;17.0;26.0;5.0;17.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;64.8;
M20251025_181324_MasLaRoca_W;2025.0;13.0;25.0;18.0;13.0;2.31;41.93;570.0;W;720.0;576.0;251.0;25.0;7.52;43.23076923076923;
M20251025_185717_MasLaRoca_W;2025.0;57.0;25.0;18.0;57.0;2.31;41.93;570.0;W;720.0;576.0;292.0;25.0;9.0;67.29464285714286;
M20251025_181354_MasLaRoca_W;2025.0;13.0;25.0;18.0;13.0;2.31;41.93;570.0;W;720.0;576.0;167.0;25.0;4.28;43.48484848484848;
M20251025_185822_MasLaRoca_W;2025.0;58.0;25.0;18.0;58.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;43.0;
M20251025_173655_MasLaRoca_W;2025.0;36.0;25.0;17.0;36.0;2.31;41.93;570.0;W;720.0;576.0;124.0;25.0;2.52;40.72727272727273;
M20251025_183752_MasLaRoca_W;2025.0;37.0;25.0;18.0;37.0;2.31;41.93;570.0;W;720.0;576.0;193.0;25.0;2.96;35.8;
M20251025_173724_MasLaRoca_W;2025.0;37.0;25.0;17.0;37.0;2.31;41.93;570.0;W;720.0;576.0;64.0;25.0;0.12;42.27272727272727;
M20251025_183817_MasLaRoca_W;2025.0;38.0;25.0;18.0;38.0;2.31;41.93;570.0;W;720.0;576.0;94.0;25.0;1.32;36.4;
M20251025_174349_MasLaRoca_W;2025.0;43.0;25.0;17.0;43.0;2.31;41.93;570.0;W;720.0;576.0;275.0;25.0;8.56;40.29268292682927;
M20251026_060333_MasLaRoca_W;2025.0;3.0;26.0;6.0;3.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.08;21.33333333333333;
M20251025_174404_MasLaRoca_W;2025.0;44.0;25.0;17.0;44.0;2.31;41.93;570.0;W;720.0;576.0;96.0;25.0;1.4;40.56521739130435;
M20251025_183918_MasLaRoca_W;2025.0;39.0;25.0;18.0;39.0;2.31;41.93;570.0;W;720.0;576.0;260.0;25.0;7.96;36.1875;
M20251026_060704_MasLaRoca_W;2025.0;7.0;26.0;6.0;7.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.08;60.8;
M20251025_180225_MasLaRoca_W;2025.0;2.0;25.0;18.0;2.0;2.31;41.93;570.0;W;720.0;576.0;204.0;25.0;5.72;41.05479452054794;
M20251026_061532_MasLaRoca_W;2025.0;15.0;26.0;6.0;15.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;65.0;
M20251025_174428_MasLaRoca_W;2025.0;44.0;25.0;17.0;44.0;2.31;41.93;570.0;W;720.0;576.0;96.0;25.0;1.4;43.23076923076923;
M20251025_190637_MasLaRoca_W;2025.0;6.0;25.0;19.0;6.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.08;78.5;
M20251025_181905_MasLaRoca_W;2025.0;19.0;25.0;18.0;19.0;2.31;41.93;570.0;W;720.0;576.0;172.0;25.0;4.44;35.0;
M20251025_191929_MasLaRoca_W;2025.0;19.0;25.0;19.0;19.0;2.31;41.93;570.0;W;720.0;576.0;105.0;25.0;1.76;45.0;
M20251025_184032_MasLaRoca_W;2025.0;40.0;25.0;18.0;40.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;37.5;
M20251025_175241_MasLaRoca_W;2025.0;52.0;25.0;17.0;52.0;2.31;41.93;570.0;W;720.0;576.0;193.0;25.0;5.28;42.86153846153846;
M20251025_175321_MasLaRoca_W;2025.0;53.0;25.0;17.0;53.0;2.31;41.93;570.0;W;720.0;576.0;88.0;25.0;1.12;41.21052631578947;
M20251025_174606_MasLaRoca_W;2025.0;46.0;25.0;17.0;46.0;2.31;41.93;570.0;W;720.0;576.0;222.0;25.0;6.44;42.225;
M20251025_184359_MasLaRoca_W;2025.0;43.0;25.0;18.0;43.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;53.0;
M20251025_194923_MasLaRoca_W;2025.0;49.0;25.0;19.0;49.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;39.333333333333336;
M20251025_195413_MasLaRoca_W;2025.0;54.0;25.0;19.0;54.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;55.0;
M20251025_184438_MasLaRoca_W;2025.0;44.0;25.0;18.0;44.0;2.31;41.93;570.0;W;720.0;576.0;202.0;25.0;3.48;61.41379310344828;
M20251025_222531_MasLaRoca_W;2025.0;25.0;25.0;22.0;25.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;148.0;
M20251025_184526_MasLaRoca_W;2025.0;45.0;25.0;18.0;45.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;62.0;
M20251025_174009_MasLaRoca_W;2025.0;40.0;25.0;17.0;40.0;2.31;41.93;570.0;W;720.0;576.0;95.0;25.0;1.36;37.57142857142857;
M20251025_174654_MasLaRoca_W;2025.0;46.0;25.0;17.0;46.0;2.31;41.93;570.0;W;720.0;576.0;184.0;25.0;4.92;41.035714285714285;
M20251025_230555_MasLaRoca_W;2025.0;5.0;25.0;23.0;5.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;60.0;
M20251025_172438_MasLaRoca_W;2025.0;24.0;25.0;17.0;24.0;2.31;41.93;570.0;W;720.0;576.0;165.0;25.0;4.16;24.163636363636364;
M20251025_181048_MasLaRoca_W;2025.0;10.0;25.0;18.0;10.0;2.31;41.93;570.0;W;720.0;576.0;95.0;25.0;1.36;42.72222222222222;
M20251025_184732_MasLaRoca_W;2025.0;47.0;25.0;18.0;47.0;2.31;41.93;570.0;W;720.0;576.0;70.0;25.0;0.36;39.125;
M20251025_173258_MasLaRoca_W;2025.0;32.0;25.0;17.0;32.0;2.31;41.93;570.0;W;720.0;576.0;337.0;25.0;11.08;37.93877551020408;
M20251025_184742_MasLaRoca_W;2025.0;47.0;25.0;18.0;47.0;2.31;41.93;570.0;W;720.0;576.0;73.0;25.0;0.48;41.5;
M20251025_183250_MasLaRoca_W;2025.0;32.0;25.0;18.0;32.0;2.31;41.93;570.0;W;720.0;576.0;89.0;25.0;1.12;35.75;
M20251025_181128_MasLaRoca_W;2025.0;11.0;25.0;18.0;11.0;2.31;41.93;570.0;W;720.0;576.0;128.0;25.0;2.68;42.76923076923077;
M20251025_181200_MasLaRoca_W;2025.0;12.0;25.0;18.0;12.0;2.31;41.93;570.0;W;720.0;576.0;216.0;25.0;6.2;44.71794871794872;
M20251026_043834_MasLaRoca_W;2025.0;38.0;26.0;4.0;38.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;45.5;
M20251025_181211_MasLaRoca_W;2025.0;12.0;25.0;18.0;12.0;2.31;41.93;570.0;W;720.0;576.0;102.0;25.0;1.64;40.95652173913044;
M20251025_174108_MasLaRoca_W;2025.0;41.0;25.0;17.0;41.0;2.31;41.93;570.0;W;720.0;576.0;95.0;25.0;1.36;49.5;
M20251026_050542_MasLaRoca_W;2025.0;5.0;26.0;5.0;5.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;43.66666666666666;
M20251025_172643_MasLaRoca_W;2025.0;26.0;25.0;17.0;26.0;2.31;41.93;570.0;W;720.0;576.0;121.0;25.0;2.4;30.07894736842105;
M20251025_175520_MasLaRoca_W;2025.0;55.0;25.0;17.0;55.0;2.31;41.93;570.0;W;720.0;576.0;453.0;25.0;15.68;40.82666666666667;
M20251025_183403_MasLaRoca_W;2025.0;34.0;25.0;18.0;34.0;2.31;41.93;570.0;W;720.0;576.0;66.0;25.0;0.2;36.4;
M20251025_185001_MasLaRoca_W;2025.0;50.0;25.0;18.0;50.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;44.375;
M20251025_173414_MasLaRoca_W;2025.0;34.0;25.0;17.0;34.0;2.31;41.93;570.0;W;720.0;576.0;268.0;25.0;8.28;38.3859649122807;
M20251025_174135_MasLaRoca_W;2025.0;41.0;25.0;17.0;41.0;2.31;41.93;570.0;W;720.0;576.0;190.0;25.0;5.2;43.083333333333336;
M20251025_183531_MasLaRoca_W;2025.0;35.0;25.0;18.0;35.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;34.333333333333336;
M20251025_174145_MasLaRoca_W;2025.0;41.0;25.0;17.0;41.0;2.31;41.93;570.0;W;720.0;576.0;79.0;25.0;0.76;43.61538461538461;
M20251025_185459_MasLaRoca_W;2025.0;54.0;25.0;18.0;54.0;2.31;41.93;570.0;W;720.0;576.0;69.0;25.0;0.36;60.17391304347826;
M20251025_183606_MasLaRoca_W;2025.0;36.0;25.0;18.0;36.0;2.31;41.93;570.0;W;720.0;576.0;264.0;25.0;8.12;36.785714285714285;
M20251025_173504_MasLaRoca_W;2025.0;35.0;25.0;17.0;35.0;2.31;41.93;570.0;W;720.0;576.0;123.0;25.0;2.48;37.21875;
M20251026_051758_MasLaRoca_W;2025.0;17.0;26.0;5.0;17.0;2.31;41.93;570.0;W;720.0;576.0;64.0;25.0;0.12;68.71428571428571;
M20251025_183654_MasLaRoca_W;2025.0;36.0;25.0;18.0;36.0;2.31;41.93;570.0;W;720.0;576.0;181.0;25.0;2.96;36.22222222222222;
M20251025_173549_MasLaRoca_W;2025.0;35.0;25.0;17.0;35.0;2.31;41.93;570.0;W;720.0;576.0;69.0;25.0;0.32;34.55555555555556;
M20251025_183716_MasLaRoca_W;2025.0;37.0;25.0;18.0;37.0;2.31;41.93;570.0;W;720.0;576.0;320.0;25.0;10.36;35.416666666666664;
M20251025_180543_MasLaRoca_W;2025.0;5.0;25.0;18.0;5.0;2.31;41.93;570.0;W;720.0;576.0;107.0;25.0;1.84;42.95;
M20251025_174312_MasLaRoca_W;2025.0;43.0;25.0;17.0;43.0;2.31;41.93;570.0;W;720.0;576.0;167.0;25.0;4.24;41.34090909090909;
M20251025_185919_MasLaRoca_W;2025.0;59.0;25.0;18.0;59.0;2.31;41.93;570.0;W;720.0;576.0;208.0;25.0;5.88;66.7;
M20251025_174321_MasLaRoca_W;2025.0;43.0;25.0;17.0;43.0;2.31;41.93;570.0;W;720.0;576.0;106.0;25.0;1.84;39.81481481481482;
M20251025_172945_MasLaRoca_W;2025.0;29.0;25.0;17.0;29.0;2.31;41.93;570.0;W;720.0;576.0;105.0;25.0;1.76;29.1875;
M20251025_173732_MasLaRoca_W;2025.0;37.0;25.0;17.0;37.0;2.31;41.93;570.0;W;720.0;576.0;64.0;25.0;0.12;38.333333333333336;
M20251025_183832_MasLaRoca_W;2025.0;38.0;25.0;18.0;38.0;2.31;41.93;570.0;W;720.0;576.0;71.0;25.0;0.4;36.5;
M20251025_181533_MasLaRoca_W;2025.0;15.0;25.0;18.0;15.0;2.31;41.93;570.0;W;720.0;576.0;110.0;25.0;1.96;39.2;
M20251025_173753_MasLaRoca_W;2025.0;37.0;25.0;17.0;37.0;2.31;41.93;570.0;W;720.0;576.0;343.0;25.0;11.28;42.85507246376812;
M20251026_055845_MasLaRoca_W;2025.0;58.0;26.0;5.0;58.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;22.33333333333333;
M20251025_190130_MasLaRoca_W;2025.0;1.0;25.0;19.0;1.0;2.31;41.93;570.0;W;720.0;576.0;66.0;25.0;0.24;70.64615384615385;
M20251025_190255_MasLaRoca_W;2025.0;2.0;25.0;19.0;2.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.12;47.30769230769231;
M20251026_060928_MasLaRoca_W;2025.0;9.0;26.0;6.0;9.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;30.0;
M20251025_181615_MasLaRoca_W;2025.0;16.0;25.0;18.0;16.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;31.5;
M20251025_175124_MasLaRoca_W;2025.0;51.0;25.0;17.0;51.0;2.31;41.93;570.0;W;720.0;576.0;191.0;25.0;5.16;41.66666666666666;
M20251025_173829_MasLaRoca_W;2025.0;38.0;25.0;17.0;38.0;2.31;41.93;570.0;W;720.0;576.0;516.0;25.0;18.24;41.18478260869565;
M20251025_192507_MasLaRoca_W;2025.0;25.0;25.0;19.0;25.0;2.31;41.93;570.0;W;720.0;576.0;108.0;25.0;1.92;61.66086956521739;
M20251025_172021_MasLaRoca_W;2025.0;20.0;25.0;17.0;20.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;19.0;
M20251025_184120_MasLaRoca_W;2025.0;41.0;25.0;18.0;41.0;2.31;41.93;570.0;W;720.0;576.0;141.0;25.0;3.2;57.7027027027027;
M20251025_172113_MasLaRoca_W;2025.0;21.0;25.0;17.0;21.0;2.31;41.93;570.0;W;720.0;576.0;73.0;25.0;0.48;18.5;
M20251025_172150_MasLaRoca_W;2025.0;21.0;25.0;17.0;21.0;2.31;41.93;570.0;W;720.0;576.0;101.0;25.0;1.6;22.666666666666668;
M20251025_184309_MasLaRoca_W;2025.0;43.0;25.0;18.0;43.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;36.0;
M20251025_193445_MasLaRoca_W;2025.0;34.0;25.0;19.0;34.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;56.0;
M20251025_182410_MasLaRoca_W;2025.0;24.0;25.0;18.0;24.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;36.333333333333336;
M20251025_175332_MasLaRoca_W;2025.0;53.0;25.0;17.0;53.0;2.31;41.93;570.0;W;720.0;576.0;68.0;25.0;0.28;40.66666666666666;
M20251025_194614_MasLaRoca_W;2025.0;46.0;25.0;19.0;46.0;2.31;41.93;570.0;W;720.0;576.0;83.0;25.0;0.92;47.94117647058823;
M20251025_181025_MasLaRoca_W;2025.0;10.0;25.0;18.0;10.0;2.31;41.93;570.0;W;720.0;576.0;170.0;25.0;4.32;44.06410256410256;
M20251026_002042_MasLaRoca_W;2025.0;20.0;26.0;0.0;20.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;143.5;
M20251025_181055_MasLaRoca_W;2025.0;10.0;25.0;18.0;10.0;2.31;41.93;570.0;W;720.0;576.0;135.0;25.0;2.96;42.45454545454545;
M20251026_003314_MasLaRoca_W;2025.0;33.0;26.0;0.0;33.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;95.0;
M20251025_172519_MasLaRoca_W;2025.0;25.0;25.0;17.0;25.0;2.31;41.93;570.0;W;720.0;576.0;178.0;25.0;4.68;27.454545454545453;
M20251026_045628_MasLaRoca_W;2025.0;56.0;26.0;4.0;56.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;92.5;
M20251026_051107_MasLaRoca_W;2025.0;11.0;26.0;5.0;11.0;2.31;41.93;570.0;W;720.0;576.0;94.0;25.0;1.32;61.42857142857143;
M20251025_185012_MasLaRoca_W;2025.0;50.0;25.0;18.0;50.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;54.16666666666666;
M20251025_172712_MasLaRoca_W;2025.0;27.0;25.0;17.0;27.0;2.31;41.93;570.0;W;720.0;576.0;494.0;25.0;17.32;26.985714285714284;
M20251025_174830_MasLaRoca_W;2025.0;48.0;25.0;17.0;48.0;2.31;41.93;570.0;W;720.0;576.0;645.0;25.0;23.4;44.4375;
M20251025_185307_MasLaRoca_W;2025.0;53.0;25.0;18.0;53.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;47.66666666666666;
M20251026_051503_MasLaRoca_W;2025.0;15.0;26.0;5.0;15.0;2.31;41.93;570.0;W;720.0;576.0;74.0;25.0;0.56;71.24489795918367;
M20251026_051735_MasLaRoca_W;2025.0;17.0;26.0;5.0;17.0;2.31;41.93;570.0;W;720.0;576.0;69.0;25.0;0.32;60.72727272727273;
M20251025_173524_MasLaRoca_W;2025.0;35.0;25.0;17.0;35.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;34.333333333333336;
M20251026_051852_MasLaRoca_W;2025.0;18.0;26.0;5.0;18.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;71.0;
M20251025_174913_MasLaRoca_W;2025.0;49.0;25.0;17.0;49.0;2.31;41.93;570.0;W;720.0;576.0;218.0;25.0;6.32;41.925;
M20251026_052049_MasLaRoca_W;2025.0;20.0;26.0;5.0;20.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;40.0;
M20251025_172848_MasLaRoca_W;2025.0;28.0;25.0;17.0;28.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.08;28.666666666666668;
M20251025_180550_MasLaRoca_W;2025.0;5.0;25.0;18.0;5.0;2.31;41.93;570.0;W;720.0;576.0;320.0;25.0;10.36;42.109375;
M20251025_185848_MasLaRoca_W;2025.0;58.0;25.0;18.0;58.0;2.31;41.93;570.0;W;720.0;576.0;63.0;25.0;0.12;67.75;
M20251025_181412_MasLaRoca_W;2025.0;14.0;25.0;18.0;14.0;2.31;41.93;570.0;W;720.0;576.0;214.0;25.0;3.96;43.81818181818182;
M20251025_173703_MasLaRoca_W;2025.0;37.0;25.0;17.0;37.0;2.31;41.93;570.0;W;720.0;576.0;250.0;25.0;7.6;43.90654205607477;
M20251025_172939_MasLaRoca_W;2025.0;29.0;25.0;17.0;29.0;2.31;41.93;570.0;W;720.0;576.0;69.0;25.0;0.32;25.83333333333333;
M20251025_175840_MasLaRoca_W;2025.0;58.0;25.0;17.0;58.0;2.31;41.93;570.0;W;720.0;576.0;154.0;25.0;3.72;43.10714285714285;
M20251025_185949_MasLaRoca_W;2025.0;59.0;25.0;18.0;59.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.08;42.0;
M20251025_181541_MasLaRoca_W;2025.0;15.0;25.0;18.0;15.0;2.31;41.93;570.0;W;720.0;576.0;79.0;25.0;0.72;37.5;
M20251025_180744_MasLaRoca_W;2025.0;7.0;25.0;18.0;7.0;2.31;41.93;570.0;W;720.0;576.0;102.0;25.0;1.64;44.77777777777778;
M20251025_190358_MasLaRoca_W;2025.0;3.0;25.0;19.0;3.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;35.0;
M20251025_180823_MasLaRoca_W;2025.0;8.0;25.0;18.0;8.0;2.31;41.93;570.0;W;720.0;576.0;245.0;25.0;7.36;39.55555555555556;
M20251025_190610_MasLaRoca_W;2025.0;6.0;25.0;19.0;6.0;2.31;41.93;570.0;W;720.0;576.0;103.0;25.0;0.32;74.44117647058823;
M20251025_183931_MasLaRoca_W;2025.0;39.0;25.0;18.0;39.0;2.31;41.93;570.0;W;720.0;576.0;81.0;25.0;0.8;35.714285714285715;
M20251025_175137_MasLaRoca_W;2025.0;51.0;25.0;17.0;51.0;2.31;41.93;570.0;W;720.0;576.0;245.0;25.0;7.36;42.23333333333333;
M20251025_174516_MasLaRoca_W;2025.0;45.0;25.0;17.0;45.0;2.31;41.93;570.0;W;720.0;576.0;181.0;25.0;4.8;40.71428571428572;
M20251025_181955_MasLaRoca_W;2025.0;19.0;25.0;18.0;19.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;35.0;
M20251025_172037_MasLaRoca_W;2025.0;20.0;25.0;17.0;20.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;16.5;
M20251025_182041_MasLaRoca_W;2025.0;20.0;25.0;18.0;20.0;2.31;41.93;570.0;W;720.0;576.0;62.0;25.0;0.04;35.0;
M20251025_192840_MasLaRoca_W;2025.0;28.0;25.0;19.0;28.0;2.31;41.93;570.0;W;720.0;576.0;61.0;25.0;0.04;53.0;
M20251025_173136_MasLaRoca_W;2025.0;31.0;25.0;17.0;31.0;2.31;41.93;570.0;W;720.0;576.0;383.0;25.0;11.84;32.89655172413793;
M20251025_184411_MasLaRoca_W;2025.0;44.0;25.0;18.0;44.0;2.31;41.93;570.0;W;720.0;576.0;71.0;25.0;0.4;54.25;
