filename;year;month;day;hour;minute;lng;lat;alt;camera;width;height;frames;fps;time;mean_brightness;class
M20240811_223749_MasLaRoca_NE;2024.0;37.0;11.0;22.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;48.333333333333336;meteor
M20240811_230306_MasLaRoca_NE;2024.0;3.0;11.0;23.0;3.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;44.0;meteor
M20240812_031451_MasLaRoca_NE;2024.0;14.0;12.0;3.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;43.0;meteor
M20240811_213722_MasLaRoca_NE;2024.0;37.0;11.0;21.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;75.0;25.0;0.56;89.06666666666666;meteor
M20240811_235634_MasLaRoca_NE;2024.0;56.0;11.0;23.0;56.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;97.1;meteor
M20240812_012146_MasLaRoca_NE;2024.0;21.0;12.0;1.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;52.8;meteor
M20240812_030805_MasLaRoca_NE;2024.0;8.0;12.0;3.0;8.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;51.333333333333336;meteor
M20240811_235309_MasLaRoca_NE;2024.0;53.0;11.0;23.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;73.0;25.0;0.48;97.3076923076923;meteor
M20240812_001701_MasLaRoca_NE;2024.0;17.0;12.0;0.0;17.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;47.66666666666666;meteor
M20240812_005225_MasLaRoca_NE;2024.0;52.0;12.0;0.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;48.16666666666666;meteor
M20240812_005830_MasLaRoca_NE;2024.0;58.0;12.0;0.0;58.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;92.0;meteor
M20240812_024810_MasLaRoca_NE;2024.0;48.0;12.0;2.0;48.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;133.28571428571428;meteor
M20240812_031620_MasLaRoca_NE;2024.0;16.0;12.0;3.0;16.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;74.28571428571429;meteor
M20240812_040922_MasLaRoca_NE;2024.0;9.0;12.0;4.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;73.0;25.0;0.48;105.15384615384616;meteor
M20240811_234225_MasLaRoca_NE;2024.0;42.0;11.0;23.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;72.0;25.0;0.44;94.66666666666669;meteor
M20240812_002528_MasLaRoca_NE;2024.0;25.0;12.0;0.0;25.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;78.375;meteor
M20240812_012035_MasLaRoca_NE;2024.0;20.0;12.0;1.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;72.75;meteor
M20240812_013541_MasLaRoca_NE;2024.0;35.0;12.0;1.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;77.83333333333333;meteor
M20240812_025007_MasLaRoca_NE;2024.0;50.0;12.0;2.0;50.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;53.6;meteor
M20240812_031427_MasLaRoca_NE;2024.0;14.0;12.0;3.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;86.0;meteor
M20240812_032053_MasLaRoca_NE;2024.0;20.0;12.0;3.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;62.0;meteor
M20240812_032240_MasLaRoca_NE;2024.0;22.0;12.0;3.0;22.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;41.0;meteor
M20240811_223433_MasLaRoca_NE;2024.0;34.0;11.0;22.0;34.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;49.57142857142857;meteor
M20240811_225457_MasLaRoca_NE;2024.0;54.0;11.0;22.0;54.0;2.19;41.56;570.0;NE;720.0;576.0;81.0;25.0;0.8;161.9047619047619;meteor
M20240812_003300_MasLaRoca_NE;2024.0;33.0;12.0;0.0;33.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;62.4;meteor
M20240812_010242_MasLaRoca_NE;2024.0;2.0;12.0;1.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;75.0;25.0;0.56;170.1875;meteor
M20240812_012151_MasLaRoca_NE;2024.0;21.0;12.0;1.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;55.66666666666666;meteor
M20240812_021530_MasLaRoca_NE;2024.0;15.0;12.0;2.0;15.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;67.375;meteor
M20240812_025445_MasLaRoca_NE;2024.0;54.0;12.0;2.0;54.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;85.2;meteor
M20240812_031035_MasLaRoca_NE;2024.0;10.0;12.0;3.0;10.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;48.5;meteor
M20240811_202625_MasLaRoca_NE;2024.0;26.0;11.0;20.0;26.0;2.19;41.56;570.0;NE;720.0;576.0;77.0;25.0;0.64;117.70588235294116;meteor
M20240811_213133_MasLaRoca_NE;2024.0;31.0;11.0;21.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;36.42857142857143;meteor
M20240811_223137_MasLaRoca_NE;2024.0;31.0;11.0;22.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;73.22222222222223;meteor
M20240811_230630_MasLaRoca_NE;2024.0;6.0;11.0;23.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;66.45454545454545;meteor
M20240811_234447_MasLaRoca_NE;2024.0;44.0;11.0;23.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;72.0;25.0;0.44;104.83333333333331;meteor
M20240812_004359_MasLaRoca_NE;2024.0;43.0;12.0;0.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;39.333333333333336;meteor
M20240812_013219_MasLaRoca_NE;2024.0;32.0;12.0;1.0;32.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;106.8;meteor
M20240807_225746_MasLaRoca_NE;2024.0;57.0;7.0;22.0;57.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;45.333333333333336;meteor
M20240808_013541_MasLaRoca_NE;2024.0;35.0;8.0;1.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;41.66666666666666;meteor
M20240808_021419_MasLaRoca_NE;2024.0;14.0;8.0;2.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;64.25;meteor
M20240808_022826_MasLaRoca_NE;2024.0;28.0;8.0;2.0;28.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;73.0;meteor
M20240808_033741_MasLaRoca_NE;2024.0;37.0;8.0;3.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;53.2;meteor
M20240807_224746_MasLaRoca_NE;2024.0;47.0;7.0;22.0;47.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;34.666666666666664;meteor
M20240808_031026_MasLaRoca_NE;2024.0;10.0;8.0;3.0;10.0;2.19;41.56;570.0;NE;720.0;576.0;89.0;25.0;1.12;73.625;meteor
M20240808_033602_MasLaRoca_NE;2024.0;36.0;8.0;3.0;36.0;2.19;41.56;570.0;NE;720.0;576.0;81.0;25.0;0.8;118.42857142857144;meteor
M20240808_004259_MasLaRoca_NE;2024.0;42.0;8.0;0.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;55.333333333333336;meteor
M20240808_021642_MasLaRoca_NE;2024.0;16.0;8.0;2.0;16.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;75.5;meteor
M20240808_023116_MasLaRoca_NE;2024.0;31.0;8.0;2.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;129.22222222222223;meteor
M20240808_033420_MasLaRoca_NE;2024.0;34.0;8.0;3.0;34.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;69.6;meteor
M20240808_000622_MasLaRoca_NE;2024.0;6.0;8.0;0.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;54.625;meteor
M20240808_003023_MasLaRoca_NE;2024.0;30.0;8.0;0.0;30.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;42.0;meteor
M20240808_011125_MasLaRoca_NE;2024.0;11.0;8.0;1.0;11.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;45.0;meteor
M20240808_015146_MasLaRoca_NE;2024.0;51.0;8.0;1.0;51.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;69.57142857142857;meteor
M20240808_024203_MasLaRoca_NE;2024.0;42.0;8.0;2.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;45.66666666666666;meteor
M20240808_035558_MasLaRoca_NE;2024.0;55.0;8.0;3.0;55.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;97.25;meteor
M20240807_212950_MasLaRoca_NE;2024.0;29.0;7.0;21.0;29.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;44.0;meteor
M20240808_013430_MasLaRoca_NE;2024.0;34.0;8.0;1.0;34.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;77.42857142857143;meteor
M20240808_023533_MasLaRoca_NE;2024.0;35.0;8.0;2.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;104.85714285714286;meteor
M20240807_211520_MasLaRoca_NE;2024.0;15.0;7.0;21.0;15.0;2.19;41.56;570.0;NE;720.0;576.0;73.0;25.0;0.48;54.833333333333336;meteor
M20240807_212611_MasLaRoca_NE;2024.0;26.0;7.0;21.0;26.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;46.75;meteor
M20240807_231544_MasLaRoca_NE;2024.0;15.0;7.0;23.0;15.0;2.19;41.56;570.0;NE;720.0;576.0;72.0;25.0;0.44;40.333333333333336;meteor
M20240808_023315_MasLaRoca_NE;2024.0;33.0;8.0;2.0;33.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.52;124.0;meteor
M20240808_001820_MasLaRoca_NE;2024.0;18.0;8.0;0.0;18.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;39.8;meteor
M20240808_014359_MasLaRoca_NE;2024.0;43.0;8.0;1.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;46.6;meteor
M20240808_035322_MasLaRoca_NE;2024.0;53.0;8.0;3.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;56.0;meteor
M20240809_195412_MasLaRoca_NE;2024.0;54.0;9.0;19.0;54.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;47.625;meteor
M20240809_201516_MasLaRoca_NE;2024.0;15.0;9.0;20.0;15.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;41.5;meteor
M20240811_004002_MasLaRoca_NE;2024.0;40.0;11.0;0.0;40.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;103.83333333333331;meteor
M20240810_223640_MasLaRoca_NE;2024.0;36.0;10.0;22.0;36.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;62.11111111111112;meteor
M20240810_230729_MasLaRoca_NE;2024.0;7.0;10.0;23.0;7.0;2.19;41.56;570.0;NE;720.0;576.0;88.0;25.0;1.08;87.92857142857143;meteor
M20240811_021839_MasLaRoca_NE;2024.0;18.0;11.0;2.0;18.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;40.5;meteor
M20240811_023029_MasLaRoca_NE;2024.0;30.0;11.0;2.0;30.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;80.625;meteor
M20240811_024236_MasLaRoca_NE;2024.0;42.0;11.0;2.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;84.57142857142857;meteor
M20240811_030705_MasLaRoca_NE;2024.0;7.0;11.0;3.0;7.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;73.33333333333333;meteor
M20240811_032140_MasLaRoca_NE;2024.0;21.0;11.0;3.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;103.0;25.0;1.68;58.4;meteor
M20240810_203454_MasLaRoca_NE;2024.0;34.0;10.0;20.0;34.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;75.54545454545455;meteor
M20240810_220236_MasLaRoca_NE;2024.0;2.0;10.0;22.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;73.0;25.0;0.48;82.92307692307692;meteor
M20240810_222125_MasLaRoca_NE;2024.0;21.0;10.0;22.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;40.8;meteor
M20240810_225839_MasLaRoca_NE;2024.0;58.0;10.0;22.0;58.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;72.28571428571429;meteor
M20240810_231752_MasLaRoca_NE;2024.0;17.0;10.0;23.0;17.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;50.75;meteor
M20240811_025542_MasLaRoca_NE;2024.0;55.0;11.0;2.0;55.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;66.57142857142857;meteor
M20240811_033001_MasLaRoca_NE;2024.0;30.0;11.0;3.0;30.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;97.14285714285714;meteor
M20240810_220635_MasLaRoca_NE;2024.0;6.0;10.0;22.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;37.5;meteor
M20240810_221924_MasLaRoca_NE;2024.0;19.0;10.0;22.0;19.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;46.2;meteor
M20240811_000542_MasLaRoca_NE;2024.0;5.0;11.0;0.0;5.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;74.16666666666667;meteor
M20240811_002038_MasLaRoca_NE;2024.0;20.0;11.0;0.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;56.4;meteor
M20240811_030441_MasLaRoca_NE;2024.0;4.0;11.0;3.0;4.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;127.0;meteor
M20240811_032006_MasLaRoca_NE;2024.0;20.0;11.0;3.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;62.0;meteor
M20240810_212412_MasLaRoca_NE;2024.0;24.0;10.0;21.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;85.0;25.0;0.96;54.88;meteor
M20240811_012458_MasLaRoca_NE;2024.0;24.0;11.0;1.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;81.25;meteor
M20240811_024448_MasLaRoca_NE;2024.0;44.0;11.0;2.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;35.0;meteor
M20240811_024822_MasLaRoca_NE;2024.0;48.0;11.0;2.0;48.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;82.66666666666667;meteor
M20240811_025347_MasLaRoca_NE;2024.0;53.0;11.0;2.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;40.5;meteor
M20240810_224149_MasLaRoca_NE;2024.0;41.0;10.0;22.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;41.0;meteor
M20240811_002310_MasLaRoca_NE;2024.0;23.0;11.0;0.0;23.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;47.5;meteor
M20240811_010524_MasLaRoca_NE;2024.0;5.0;11.0;1.0;5.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;57.66666666666666;meteor
M20240811_012915_MasLaRoca_NE;2024.0;29.0;11.0;1.0;29.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;48.0;meteor
M20240811_023035_MasLaRoca_NE;2024.0;30.0;11.0;2.0;30.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;84.0;meteor
M20240811_033512_MasLaRoca_NE;2024.0;35.0;11.0;3.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;74.42857142857143;meteor
M20240811_034949_MasLaRoca_NE;2024.0;49.0;11.0;3.0;49.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;91.33333333333331;meteor
M20240811_030357_MasLaRoca_NE;2024.0;3.0;11.0;3.0;3.0;2.19;41.56;570.0;NE;720.0;576.0;75.0;25.0;0.56;53.6;meteor
M20240811_030617_MasLaRoca_NE;2024.0;6.0;11.0;3.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;37.0;meteor
M20240815_225918_MasLaRoca_NE;2024.0;59.0;15.0;22.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;115.0909090909091;meteor
M20240816_000311_MasLaRoca_NE;2024.0;3.0;16.0;0.0;3.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;88.18181818181819;meteor
M20240816_010859_MasLaRoca_NE;2024.0;8.0;16.0;1.0;8.0;2.19;41.56;570.0;NE;720.0;576.0;107.0;25.0;1.84;50.71428571428572;meteor
M20240816_020901_MasLaRoca_NE;2024.0;9.0;16.0;2.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;58.25;meteor
M20240816_034425_MasLaRoca_NE;2024.0;44.0;16.0;3.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;91.4;meteor
M20240816_005456_MasLaRoca_NE;2024.0;54.0;16.0;0.0;54.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;44.0;meteor
M20240816_020415_MasLaRoca_NE;2024.0;4.0;16.0;2.0;4.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;50.0;meteor
M20240816_032045_MasLaRoca_NE;2024.0;20.0;16.0;3.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;52.25;meteor
M20240816_015829_MasLaRoca_NE;2024.0;58.0;16.0;1.0;58.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;65.0;meteor
M20240816_011809_MasLaRoca_NE;2024.0;18.0;16.0;1.0;18.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;46.5;meteor
M20240815_222146_MasLaRoca_NE;2024.0;21.0;15.0;22.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;60.9;meteor
M20240816_010036_MasLaRoca_NE;2024.0;0.0;16.0;1.0;0.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;122.0;meteor
M20240816_010937_MasLaRoca_NE;2024.0;9.0;16.0;1.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;44.25;meteor
M20240816_034615_MasLaRoca_NE;2024.0;46.0;16.0;3.0;46.0;2.19;41.56;570.0;NE;720.0;576.0;104.0;25.0;1.72;88.0;meteor
M20240803_013158_MasLaRoca_NE;2024.0;31.0;3.0;1.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;41.5;meteor
M20240803_014119_MasLaRoca_NE;2024.0;41.0;3.0;1.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;51.5;meteor
M20240803_020539_MasLaRoca_NE;2024.0;5.0;3.0;2.0;5.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;54.66666666666666;meteor
M20240803_034126_MasLaRoca_NE;2024.0;41.0;3.0;3.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;68.44444444444444;meteor
M20240803_005601_MasLaRoca_NE;2024.0;56.0;3.0;0.0;56.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;79.81818181818181;meteor
M20240803_013936_MasLaRoca_NE;2024.0;39.0;3.0;1.0;39.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;45.5;meteor
M20240803_024721_MasLaRoca_NE;2024.0;47.0;3.0;2.0;47.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;53.8;meteor
M20240803_032743_MasLaRoca_NE;2024.0;27.0;3.0;3.0;27.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;80.16666666666667;meteor
M20240803_004519_MasLaRoca_NE;2024.0;45.0;3.0;0.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;67.5;meteor
M20240803_025336_MasLaRoca_NE;2024.0;53.0;3.0;2.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;39.0;meteor
M20240803_001735_MasLaRoca_NE;2024.0;17.0;3.0;0.0;17.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;37.0;meteor
M20240803_022322_MasLaRoca_NE;2024.0;23.0;3.0;2.0;23.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;94.0;meteor
M20240803_024824_MasLaRoca_NE;2024.0;48.0;3.0;2.0;48.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;38.0;meteor
M20240803_025732_MasLaRoca_NE;2024.0;57.0;3.0;2.0;57.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;64.8;meteor
M20240803_034132_MasLaRoca_NE;2024.0;41.0;3.0;3.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;82.0;meteor
M20240803_000905_MasLaRoca_NE;2024.0;9.0;3.0;0.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;55.66666666666666;meteor
M20240803_014426_MasLaRoca_NE;2024.0;44.0;3.0;1.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;73.9;meteor
M20240803_014745_MasLaRoca_NE;2024.0;47.0;3.0;1.0;47.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;43.5;meteor
M20240803_022436_MasLaRoca_NE;2024.0;24.0;3.0;2.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;85.33333333333333;meteor
M20240803_003727_MasLaRoca_NE;2024.0;37.0;3.0;0.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;47.5;meteor
M20240803_014412_MasLaRoca_NE;2024.0;44.0;3.0;1.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;47.0;meteor
M20240803_020846_MasLaRoca_NE;2024.0;8.0;3.0;2.0;8.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;44.0;meteor
M20240803_022846_MasLaRoca_NE;2024.0;28.0;3.0;2.0;28.0;2.19;41.56;570.0;NE;720.0;576.0;72.0;25.0;0.44;83.92857142857143;meteor
M20240803_030856_MasLaRoca_NE;2024.0;8.0;3.0;3.0;8.0;2.19;41.56;570.0;NE;720.0;576.0;72.0;25.0;0.44;88.53846153846153;meteor
M20240803_032325_MasLaRoca_NE;2024.0;23.0;3.0;3.0;23.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;57.6;meteor
M20240803_023245_MasLaRoca_NE;2024.0;32.0;3.0;2.0;32.0;2.19;41.56;570.0;NE;720.0;576.0;87.0;25.0;1.04;39.75;meteor
M20240827_220709_MasLaRoca_NE;2024.0;7.0;27.0;22.0;7.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;38.5;meteor
M20240827_232100_MasLaRoca_NE;2024.0;21.0;27.0;23.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.52;58.57142857142857;meteor
M20240828_024300_MasLaRoca_NE;2024.0;43.0;28.0;2.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;58.25;meteor
M20240823_015339_MasLaRoca_NE;2024.0;53.0;23.0;1.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;126.0;25.0;2.6;72.625;meteor
M20240823_034126_MasLaRoca_NE;2024.0;41.0;23.0;3.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;52.0;meteor
M20240823_012543_MasLaRoca_NE;2024.0;25.0;23.0;1.0;25.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;102.14285714285714;meteor
M20240823_002338_MasLaRoca_NE;2024.0;23.0;23.0;0.0;23.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;46.6;meteor
M20240823_013019_MasLaRoca_NE;2024.0;30.0;23.0;1.0;30.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;80.0;meteor
M20240823_021307_MasLaRoca_NE;2024.0;13.0;23.0;2.0;13.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;43.333333333333336;meteor
M20240823_002748_MasLaRoca_NE;2024.0;27.0;23.0;0.0;27.0;2.19;41.56;570.0;NE;720.0;576.0;99.0;25.0;1.52;56.333333333333336;meteor
M20240823_023622_MasLaRoca_NE;2024.0;36.0;23.0;2.0;36.0;2.19;41.56;570.0;NE;720.0;576.0;85.0;25.0;0.96;90.96;meteor
M20240823_004411_MasLaRoca_NE;2024.0;44.0;23.0;0.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;45.5;meteor
M20240823_030244_MasLaRoca_NE;2024.0;2.0;23.0;3.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;133.14285714285714;meteor
M20240823_032626_MasLaRoca_NE;2024.0;26.0;23.0;3.0;26.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;45.0;meteor
M20240829_205243_MasLaRoca_NE;2024.0;52.0;29.0;20.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;72.0;25.0;0.44;52.81818181818182;meteor
M20240830_042443_MasLaRoca_NE;2024.0;24.0;30.0;4.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;57.2;meteor
M20240829_233429_MasLaRoca_NE;2024.0;34.0;29.0;23.0;34.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;52.66666666666666;meteor
M20240830_010548_MasLaRoca_NE;2024.0;5.0;30.0;1.0;5.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;48.0;meteor
M20240830_030748_MasLaRoca_NE;2024.0;7.0;30.0;3.0;7.0;2.19;41.56;570.0;NE;720.0;576.0;113.0;25.0;2.08;66.75;meteor
M20240830_024042_MasLaRoca_NE;2024.0;40.0;30.0;2.0;40.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;55.75;meteor
M20240830_235226_MasLaRoca_NE;2024.0;52.0;30.0;23.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;78.16666666666667;meteor
M20240831_000229_MasLaRoca_NE;2024.0;2.0;31.0;0.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;90.0;25.0;1.16;54.85714285714285;meteor
