filename;year;month;day;hour;minute;lng;lat;alt;camera;width;height;frames;fps;time;mean_brightness;class
M20251022_033853_MasLaRoca_NE;2025.0;38.0;22.0;3.0;38.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;129.0;
M20251021_185607_MasLaRoca_NE;2025.0;56.0;21.0;18.0;56.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;62.0;
M20251021_190002_MasLaRoca_NE;2025.0;0.0;21.0;19.0;0.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;100.0;
M20251021_202447_MasLaRoca_NE;2025.0;24.0;21.0;20.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;39.75;
M20251021_203134_MasLaRoca_NE;2025.0;31.0;21.0;20.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;124.0;
M20251021_214938_MasLaRoca_NE;2025.0;49.0;21.0;21.0;49.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;46.4;
M20251021_223658_MasLaRoca_NE;2025.0;36.0;21.0;22.0;36.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;80.0;
M20251022_004119_MasLaRoca_NE;2025.0;41.0;22.0;0.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;61.5;
M20251021_175051_MasLaRoca_NE;2025.0;50.0;21.0;17.0;50.0;2.19;41.56;570.0;NE;720.0;576.0;117.0;25.0;2.28;66.34905660377359;
M20251022_023117_MasLaRoca_NE;2025.0;31.0;22.0;2.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;107.5;
M20251021_180332_MasLaRoca_NE;2025.0;3.0;21.0;18.0;3.0;2.19;41.56;570.0;NE;720.0;576.0;109.0;25.0;1.96;49.84;
M20251022_030033_MasLaRoca_NE;2025.0;0.0;22.0;3.0;0.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;61.66666666666666;
M20251021_182400_MasLaRoca_NE;2025.0;24.0;21.0;18.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;64.0;
M20251022_034612_MasLaRoca_NE;2025.0;46.0;22.0;3.0;46.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;80.0;
M20251022_035519_MasLaRoca_NE;2025.0;55.0;22.0;3.0;55.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;37.07692307692308;
M20251021_184153_MasLaRoca_NE;2025.0;41.0;21.0;18.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;131.0;25.0;1.64;79.1304347826087;
M20251022_040234_MasLaRoca_NE;2025.0;2.0;22.0;4.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;51.25;
M20251021_191159_MasLaRoca_NE;2025.0;11.0;21.0;19.0;11.0;2.19;41.56;570.0;NE;720.0;576.0;164.0;25.0;4.16;64.53097345132744;
M20251021_215902_MasLaRoca_NE;2025.0;59.0;21.0;21.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;52.5;
M20251022_005209_MasLaRoca_NE;2025.0;52.0;22.0;0.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;101.33333333333331;
M20251021_181601_MasLaRoca_NE;2025.0;16.0;21.0;18.0;16.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;38.333333333333336;
M20251022_034457_MasLaRoca_NE;2025.0;44.0;22.0;3.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;70.0;
M20251022_034531_MasLaRoca_NE;2025.0;45.0;22.0;3.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;43.0;
M20251022_035108_MasLaRoca_NE;2025.0;51.0;22.0;3.0;51.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;129.0;
M20251022_041548_MasLaRoca_NE;2025.0;15.0;22.0;4.0;15.0;2.19;41.56;570.0;NE;720.0;576.0;137.0;25.0;1.24;56.14736842105263;
M20251022_041943_MasLaRoca_NE;2025.0;19.0;22.0;4.0;19.0;2.19;41.56;570.0;NE;720.0;576.0;76.0;25.0;0.6;59.5;
M20251021_184828_MasLaRoca_NE;2025.0;48.0;21.0;18.0;48.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;71.0;
M20251021_191843_MasLaRoca_NE;2025.0;18.0;21.0;19.0;18.0;2.19;41.56;570.0;NE;720.0;576.0;168.0;25.0;4.32;48.71428571428572;
M20251021_192101_MasLaRoca_NE;2025.0;21.0;21.0;19.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;99.5;
M20251022_020951_MasLaRoca_NE;2025.0;9.0;22.0;2.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;51.42857142857143;
M20251021_175924_MasLaRoca_NE;2025.0;59.0;21.0;17.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;79.0;
M20251022_024503_MasLaRoca_NE;2025.0;45.0;22.0;2.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;37.333333333333336;
M20251022_031409_MasLaRoca_NE;2025.0;14.0;22.0;3.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;52.16666666666666;
M20251021_182808_MasLaRoca_NE;2025.0;28.0;21.0;18.0;28.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;51.6;
M20251021_184243_MasLaRoca_NE;2025.0;42.0;21.0;18.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;160.0;25.0;3.96;84.44444444444444;
M20251022_041420_MasLaRoca_NE;2025.0;14.0;22.0;4.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;84.0;25.0;0.92;70.33333333333333;
M20251021_184410_MasLaRoca_NE;2025.0;44.0;21.0;18.0;44.0;2.19;41.56;570.0;NE;720.0;576.0;119.0;25.0;0.96;56.523809523809526;
M20251021_202857_MasLaRoca_NE;2025.0;28.0;21.0;20.0;28.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;49.0;
M20251021_225444_MasLaRoca_NE;2025.0;54.0;21.0;22.0;54.0;2.19;41.56;570.0;NE;720.0;576.0;61.0;25.0;0.04;39.0;
M20251022_015755_MasLaRoca_NE;2025.0;57.0;22.0;1.0;57.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;58.5;
M20251022_025912_MasLaRoca_NE;2025.0;59.0;22.0;2.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;151.5;
M20251021_182146_MasLaRoca_NE;2025.0;21.0;21.0;18.0;21.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;76.3;
M20251022_035913_MasLaRoca_NE;2025.0;59.0;22.0;3.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;46.8;
M20251021_184336_MasLaRoca_NE;2025.0;43.0;21.0;18.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;75.0;25.0;0.56;43.5625;
M20251022_041641_MasLaRoca_NE;2025.0;16.0;22.0;4.0;16.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;153.6;
M20251021_184610_MasLaRoca_NE;2025.0;46.0;21.0;18.0;46.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;160.0;
M20251021_190850_MasLaRoca_NE;2025.0;8.0;21.0;19.0;8.0;2.19;41.56;570.0;NE;720.0;576.0;109.0;25.0;1.92;39.57142857142857;
M20251021_192614_MasLaRoca_NE;2025.0;26.0;21.0;19.0;26.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;153.33333333333334;
M20251021_194142_MasLaRoca_NE;2025.0;41.0;21.0;19.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;34.5;
M20251021_194153_MasLaRoca_NE;2025.0;41.0;21.0;19.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;127.0;25.0;2.64;78.53846153846153;
M20251021_201450_MasLaRoca_NE;2025.0;14.0;21.0;20.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;173.0;25.0;4.48;78.56626506024097;
M20251021_213521_MasLaRoca_NE;2025.0;35.0;21.0;21.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;51.5;
M20251021_235917_MasLaRoca_NE;2025.0;59.0;21.0;23.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;42.333333333333336;
M20251022_010210_MasLaRoca_NE;2025.0;2.0;22.0;1.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;82.5;
M20251021_175059_MasLaRoca_NE;2025.0;50.0;21.0;17.0;50.0;2.19;41.56;570.0;NE;720.0;576.0;116.0;25.0;0.84;131.95;
M20251022_020623_MasLaRoca_NE;2025.0;6.0;22.0;2.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;61.0;25.0;0.04;39.0;
M20251022_025728_MasLaRoca_NE;2025.0;57.0;22.0;2.0;57.0;2.19;41.56;570.0;NE;720.0;576.0;61.0;25.0;0.04;37.0;
M20251022_032215_MasLaRoca_NE;2025.0;22.0;22.0;3.0;22.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;69.375;
M20251022_032527_MasLaRoca_NE;2025.0;25.0;22.0;3.0;25.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.52;80.5;
M20251021_195943_MasLaRoca_NE;2025.0;59.0;21.0;19.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;97.5;
M20251021_200017_MasLaRoca_NE;2025.0;0.0;21.0;20.0;0.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;56.5;
M20251021_212537_MasLaRoca_NE;2025.0;25.0;21.0;21.0;25.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;78.875;
M20251021_220813_MasLaRoca_NE;2025.0;8.0;21.0;22.0;8.0;2.19;41.56;570.0;NE;720.0;576.0;84.0;25.0;0.96;80.38888888888889;
M20251022_231832_MasLaRoca_NE;2025.0;18.0;22.0;23.0;18.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;56.63636363636363;
M20251023_004722_MasLaRoca_NE;2025.0;47.0;23.0;0.0;47.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;110.0;
M20251023_005226_MasLaRoca_NE;2025.0;52.0;23.0;0.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;48.2;
M20251022_181109_MasLaRoca_NE;2025.0;11.0;22.0;18.0;11.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;43.1764705882353;
M20251022_182547_MasLaRoca_NE;2025.0;25.0;22.0;18.0;25.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;114.25;
M20251022_182753_MasLaRoca_NE;2025.0;27.0;22.0;18.0;27.0;2.19;41.56;570.0;NE;720.0;576.0;90.0;25.0;1.16;42.54545454545455;
M20251022_183155_MasLaRoca_NE;2025.0;31.0;22.0;18.0;31.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;47.333333333333336;
M20251022_183231_MasLaRoca_NE;2025.0;32.0;22.0;18.0;32.0;2.19;41.56;570.0;NE;720.0;576.0;106.0;25.0;1.8;42.66666666666666;
M20251022_184508_MasLaRoca_NE;2025.0;45.0;22.0;18.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;77.0;
M20251022_184958_MasLaRoca_NE;2025.0;49.0;22.0;18.0;49.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.08;67.0;
M20251022_213510_MasLaRoca_NE;2025.0;35.0;22.0;21.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;89.0;
M20251022_235904_MasLaRoca_NE;2025.0;59.0;22.0;23.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;103.5;
M20251023_000920_MasLaRoca_NE;2025.0;9.0;23.0;0.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;132.5;
M20251023_001905_MasLaRoca_NE;2025.0;19.0;23.0;0.0;19.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;119.0;
M20251023_012252_MasLaRoca_NE;2025.0;22.0;23.0;1.0;22.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;177.5;
M20251022_182428_MasLaRoca_NE;2025.0;24.0;22.0;18.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;76.0;25.0;0.6;43.333333333333336;
M20251022_185903_MasLaRoca_NE;2025.0;59.0;22.0;18.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;133.0;
M20251022_191420_MasLaRoca_NE;2025.0;14.0;22.0;19.0;14.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;48.0;
M20251022_191807_MasLaRoca_NE;2025.0;18.0;22.0;19.0;18.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;173.0;
M20251022_205117_MasLaRoca_NE;2025.0;51.0;22.0;20.0;51.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;65.5;
M20251022_175031_MasLaRoca_NE;2025.0;50.0;22.0;17.0;50.0;2.19;41.56;570.0;NE;720.0;576.0;100.0;25.0;1.56;102.54545454545456;
M20251022_183756_MasLaRoca_NE;2025.0;37.0;22.0;18.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;77.0;25.0;0.64;49.77777777777778;
M20251022_192224_MasLaRoca_NE;2025.0;22.0;22.0;19.0;22.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;63.0;
M20251022_205859_MasLaRoca_NE;2025.0;58.0;22.0;20.0;58.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;194.0;
M20251022_173214_MasLaRoca_NE;2025.0;32.0;22.0;17.0;32.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;32.0;
M20251022_181157_MasLaRoca_NE;2025.0;11.0;22.0;18.0;11.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;45.333333333333336;
M20251022_183343_MasLaRoca_NE;2025.0;33.0;22.0;18.0;33.0;2.19;41.56;570.0;NE;720.0;576.0;143.0;25.0;3.28;55.80769230769231;
M20251022_184551_MasLaRoca_NE;2025.0;45.0;22.0;18.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.56;51.0;
M20251022_184817_MasLaRoca_NE;2025.0;48.0;22.0;18.0;48.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;48.333333333333336;
M20251022_191324_MasLaRoca_NE;2025.0;13.0;22.0;19.0;13.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;136.0;
M20251022_204631_MasLaRoca_NE;2025.0;46.0;22.0;20.0;46.0;2.19;41.56;570.0;NE;720.0;576.0;82.0;25.0;0.84;44.36842105263158;
M20251022_213808_MasLaRoca_NE;2025.0;38.0;22.0;21.0;38.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;87.81818181818181;
M20251022_225812_MasLaRoca_NE;2025.0;58.0;22.0;22.0;58.0;2.19;41.56;570.0;NE;720.0;576.0;122.0;25.0;2.48;62.8;
M20251022_174339_MasLaRoca_NE;2025.0;43.0;22.0;17.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;92.0;25.0;1.24;96.6;
M20251022_184500_MasLaRoca_NE;2025.0;45.0;22.0;18.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;42.5;
M20251022_185206_MasLaRoca_NE;2025.0;52.0;22.0;18.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;189.0;25.0;5.12;82.2;
M20251022_185444_MasLaRoca_NE;2025.0;54.0;22.0;18.0;54.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;35.666666666666664;
M20251022_190458_MasLaRoca_NE;2025.0;4.0;22.0;19.0;4.0;2.19;41.56;570.0;NE;720.0;576.0;111.0;25.0;2.0;48.12;
M20251022_190932_MasLaRoca_NE;2025.0;9.0;22.0;19.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;41.0;
M20251022_194325_MasLaRoca_NE;2025.0;43.0;22.0;19.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;135.0;25.0;2.96;105.89655172413794;
M20251022_203726_MasLaRoca_NE;2025.0;37.0;22.0;20.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;47.75;
M20251022_174529_MasLaRoca_NE;2025.0;45.0;22.0;17.0;45.0;2.19;41.56;570.0;NE;720.0;576.0;97.0;25.0;1.48;50.73333333333333;
M20251022_175643_MasLaRoca_NE;2025.0;56.0;22.0;17.0;56.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;63.0;
M20251022_180450_MasLaRoca_NE;2025.0;4.0;22.0;18.0;4.0;2.19;41.56;570.0;NE;720.0;576.0;113.0;25.0;2.08;41.91666666666666;
M20251023_040049_MasLaRoca_NE;2025.0;0.0;23.0;4.0;0.0;2.19;41.56;570.0;NE;720.0;576.0;96.0;25.0;1.44;82.23214285714286;
M20251022_180622_MasLaRoca_NE;2025.0;6.0;22.0;18.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.36;93.3;
M20251022_180755_MasLaRoca_NE;2025.0;7.0;22.0;18.0;7.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;75.0;
M20251022_183321_MasLaRoca_NE;2025.0;33.0;22.0;18.0;33.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;36.5;
M20251022_185941_MasLaRoca_NE;2025.0;59.0;22.0;18.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;58.5;
M20251022_192901_MasLaRoca_NE;2025.0;29.0;22.0;19.0;29.0;2.19;41.56;570.0;NE;720.0;576.0;63.0;25.0;0.08;35.333333333333336;
M20251022_195234_MasLaRoca_NE;2025.0;52.0;22.0;19.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;67.0;25.0;0.24;117.55555555555556;
M20251022_214258_MasLaRoca_NE;2025.0;42.0;22.0;21.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;53.5;
M20251022_225222_MasLaRoca_NE;2025.0;52.0;22.0;22.0;52.0;2.19;41.56;570.0;NE;720.0;576.0;66.0;25.0;0.2;49.0;
M20251022_225758_MasLaRoca_NE;2025.0;57.0;22.0;22.0;57.0;2.19;41.56;570.0;NE;720.0;576.0;122.0;25.0;2.48;72.4;
M20251022_173557_MasLaRoca_NE;2025.0;35.0;22.0;17.0;35.0;2.19;41.56;570.0;NE;720.0;576.0;128.0;25.0;2.72;29.1;
M20251022_180103_MasLaRoca_NE;2025.0;1.0;22.0;18.0;1.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.52;70.53333333333333;
M20251022_181931_MasLaRoca_NE;2025.0;19.0;22.0;18.0;19.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;44.5;
M20251022_182805_MasLaRoca_NE;2025.0;28.0;22.0;18.0;28.0;2.19;41.56;570.0;NE;720.0;576.0;70.0;25.0;0.4;53.48571428571429;
M20251022_183613_MasLaRoca_NE;2025.0;36.0;22.0;18.0;36.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;37.5;
M20251022_194623_MasLaRoca_NE;2025.0;46.0;22.0;19.0;46.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;38.25;
M20251022_201710_MasLaRoca_NE;2025.0;17.0;22.0;20.0;17.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;122.0;
M20251022_222316_MasLaRoca_NE;2025.0;23.0;22.0;22.0;23.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;172.5;
M20251023_033727_MasLaRoca_NE;2025.0;37.0;23.0;3.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;50.125;
M20251023_035907_MasLaRoca_NE;2025.0;59.0;23.0;3.0;59.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;44.86666666666667;
M20251022_182056_MasLaRoca_NE;2025.0;20.0;22.0;18.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;119.0;25.0;2.32;86.92857142857143;
M20251022_182208_MasLaRoca_NE;2025.0;22.0;22.0;18.0;22.0;2.19;41.56;570.0;NE;720.0;576.0;73.0;25.0;0.52;47.86666666666667;
M20251022_182308_MasLaRoca_NE;2025.0;23.0;22.0;18.0;23.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.16;54.42857142857143;
M20251022_182941_MasLaRoca_NE;2025.0;29.0;22.0;18.0;29.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;43.6;
M20251022_183646_MasLaRoca_NE;2025.0;36.0;22.0;18.0;36.0;2.19;41.56;570.0;NE;720.0;576.0;79.0;25.0;0.72;42.8;
M20251022_183746_MasLaRoca_NE;2025.0;37.0;22.0;18.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;39.5;
M20251022_183929_MasLaRoca_NE;2025.0;39.0;22.0;18.0;39.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;37.5;
M20251022_185725_MasLaRoca_NE;2025.0;57.0;22.0;18.0;57.0;2.19;41.56;570.0;NE;720.0;576.0;110.0;25.0;1.96;39.15384615384615;
M20251022_195551_MasLaRoca_NE;2025.0;55.0;22.0;19.0;55.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;123.66666666666669;
M20251022_212023_MasLaRoca_NE;2025.0;20.0;22.0;21.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;49.0;
M20251023_180940_MasLaRoca_NE;2025.0;9.0;23.0;18.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;73.0;25.0;0.48;83.0;
M20251023_183737_MasLaRoca_NE;2025.0;37.0;23.0;18.0;37.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;79.0;
M20251024_041043_MasLaRoca_NE;2025.0;10.0;24.0;4.0;10.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.52;59.18421052631579;
M20251023_193914_MasLaRoca_NE;2025.0;39.0;23.0;19.0;39.0;2.19;41.56;570.0;NE;720.0;576.0;93.0;25.0;1.28;53.53333333333333;
M20251023_195633_MasLaRoca_NE;2025.0;56.0;23.0;19.0;56.0;2.19;41.56;570.0;NE;720.0;576.0;158.0;25.0;3.92;133.7826086956522;
M20251023_200226_MasLaRoca_NE;2025.0;2.0;23.0;20.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;235.0;25.0;6.96;40.14545454545455;
M20251023_202024_MasLaRoca_NE;2025.0;20.0;23.0;20.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;41.0;
M20251023_204223_MasLaRoca_NE;2025.0;42.0;23.0;20.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;37.75;
M20251023_210932_MasLaRoca_NE;2025.0;9.0;23.0;21.0;9.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;48.6;
M20251023_211537_MasLaRoca_NE;2025.0;15.0;23.0;21.0;15.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;51.77777777777778;
M20251023_212043_MasLaRoca_NE;2025.0;20.0;23.0;21.0;20.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.32;43.44444444444444;
M20251023_230603_MasLaRoca_NE;2025.0;6.0;23.0;23.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;199.0;25.0;5.56;50.74193548387097;
M20251023_234144_MasLaRoca_NE;2025.0;41.0;23.0;23.0;41.0;2.19;41.56;570.0;NE;720.0;576.0;80.0;25.0;0.76;113.89473684210526;
M20251024_000718_MasLaRoca_NE;2025.0;7.0;24.0;0.0;7.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.16;45.0;
M20251024_010248_MasLaRoca_NE;2025.0;2.0;24.0;1.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;36.5;
M20251024_014721_MasLaRoca_NE;2025.0;47.0;24.0;1.0;47.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;119.5;
M20251024_015830_MasLaRoca_NE;2025.0;58.0;24.0;1.0;58.0;2.19;41.56;570.0;NE;720.0;576.0;82.0;25.0;0.84;99.63636363636364;
M20251023_172503_MasLaRoca_NE;2025.0;25.0;23.0;17.0;25.0;2.19;41.56;570.0;NE;720.0;576.0;85.0;25.0;0.96;19.166666666666668;
M20251023_180553_MasLaRoca_NE;2025.0;5.0;23.0;18.0;5.0;2.19;41.56;570.0;NE;720.0;576.0;65.0;25.0;0.2;43.9;
M20251024_040341_MasLaRoca_NE;2025.0;3.0;24.0;4.0;3.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;49.5;
M20251023_191223_MasLaRoca_NE;2025.0;12.0;23.0;19.0;12.0;2.19;41.56;570.0;NE;720.0;576.0;69.0;25.0;0.36;56.15384615384615;
M20251023_211033_MasLaRoca_NE;2025.0;10.0;23.0;21.0;10.0;2.19;41.56;570.0;NE;720.0;576.0;90.0;25.0;1.2;55.0;
M20251023_225351_MasLaRoca_NE;2025.0;53.0;23.0;22.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;68.0;25.0;0.28;114.625;
M20251023_230621_MasLaRoca_NE;2025.0;6.0;23.0;23.0;6.0;2.19;41.56;570.0;NE;720.0;576.0;148.0;25.0;3.52;54.0921052631579;
M20251023_232408_MasLaRoca_NE;2025.0;24.0;23.0;23.0;24.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;59.0;
M20251023_173828_MasLaRoca_NE;2025.0;38.0;23.0;17.0;38.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;38.0;
M20251024_021258_MasLaRoca_NE;2025.0;12.0;24.0;2.0;12.0;2.19;41.56;570.0;NE;720.0;576.0;64.0;25.0;0.12;46.25;
M20251023_174236_MasLaRoca_NE;2025.0;42.0;23.0;17.0;42.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;41.5;
M20251024_024345_MasLaRoca_NE;2025.0;43.0;24.0;2.0;43.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;195.5;
M20251023_191045_MasLaRoca_NE;2025.0;10.0;23.0;19.0;10.0;2.19;41.56;570.0;NE;720.0;576.0;71.0;25.0;0.4;56.21739130434783;
M20251023_191135_MasLaRoca_NE;2025.0;11.0;23.0;19.0;11.0;2.19;41.56;570.0;NE;720.0;576.0;143.0;25.0;3.0;47.42105263157895;
M20251023_195308_MasLaRoca_NE;2025.0;53.0;23.0;19.0;53.0;2.19;41.56;570.0;NE;720.0;576.0;74.0;25.0;0.52;79.1;
M20251023_220258_MasLaRoca_NE;2025.0;2.0;23.0;22.0;2.0;2.19;41.56;570.0;NE;720.0;576.0;443.0;25.0;15.28;42.63157894736842;
M20251023_221226_MasLaRoca_NE;2025.0;12.0;23.0;22.0;12.0;2.19;41.56;570.0;NE;720.0;576.0;62.0;25.0;0.04;130.5;
